Temperature,Pressure,Methane_Ratio,Reactor_Length,Reactor_Diameter,Hydrogen_Yield,CO2_Emissions
1000,3,3.448979592,7.795918367,0.981632653,110.6020942,0.00058898
642.8571429,48,2.469387755,4.673469388,0.687755102,5.307431379,0.010270476
969.3877551,49,4.673469388,5.408163265,0.853061224,12.82189811,0.008624
867.3469388,14,1.408163265,3.93877551,0.118367347,16.61184459,0.000382118
714.2857143,31,2.714285714,2.102040816,0.724489796,22.31443783,0.006288571
846.9387755,9,3.530612245,1.367346939,0.33877551,182.2393136,0.00072
673.4693878,30,3.204081633,9.081632653,0.614285714,5.940151341,0.005472727
877.5510204,27,2.224489796,5.224489796,0.52244898,10.3790214,0.003214884
653.0612245,37,1.979591837,8.163265306,0.173469388,3.210148924,0.001965625
816.3265306,9,5,9.448979592,0.246938776,35.99712023,0.0005445
846.9387755,29,1.326530612,4.857142857,0.559183673,5.982072632,0.003829398
795.9183673,32,1.653061224,1.183673469,0.191836735,26.05174613,0.001542564
663.2653061,46,1.734693878,1,0.467346939,18.75916738,0.006482462
826.5306122,6,4.510204082,7.244897959,0.669387755,64.31805116,0.000971852
775.5102041,45,2.469387755,8.714285714,0.173469388,3.662636015,0.002013158
897.9591837,49,3.857142857,1.551020408,0.651020408,34.17983735,0.007105
744.8979592,21,2.306122449,8.897959184,0.118367347,6.89494343,0.000667397
806.122449,11,3.448979592,1.918367347,0.614285714,98.81626732,0.001676456
571.4285714,49,2.469387755,1.367346939,1,15.79565728,0.01715
683.6734694,29,1.081632653,6.326530612,0.76122449,3.022916619,0.00645791
724.4897959,36,2.224489796,5.224489796,0.246938776,6.426545227,0.002454085
653.0612245,15,2.224489796,7.428571429,0.540816327,9.777977125,0.002484375
561.2244898,25,1.979591837,1.734693878,0.393877551,19.21368547,0.003509091
928.5714286,50,3.285714286,9.265306122,0.357142857,4.939427313,0.003846154
897.9591837,8,4.183673469,2.285714286,0.816326531,154.086188,0.001454545
938.7755102,7,5,5.040816327,0.485714286,99.7686524,0.000724348
785.7142857,12,4.020408163,7.795918367,0.485714286,25.32488781,0.001483636
989.7959184,2,3.448979592,8.714285714,0.687755102,146.9047221,0.000277938
979.5918367,1,3.612244898,7.795918367,0.302040816,340.4209851,6.17E-05
551.0204082,25,3.040816327,8.530612245,0.669387755,5.892490968,0.006074074
540.8163265,14,4.183673469,5.408163265,0.191836735,22.41253644,0.000993208
632.6530612,49,3.448979592,4.489795918,0.632653061,7.438661921,0.0098
785.7142857,2,3.775510204,2.653061224,0.210204082,419.2994505,0.000107013
928.5714286,20,4.918367347,9.816326531,0.228571429,17.4469112,0.000984615
673.4693878,44,3.693877551,4.12244898,0.448979592,10.28616892,0.005866667
795.9183673,9,3.367346939,8.897959184,0.375510204,25.10063658,0.000849231
1000,31,5,8.530612245,0.632653061,14.18042908,0.003922449
571.4285714,39,1.979591837,1.918367347,0.155102041,11.33972411,0.002117143
1000,11,3.93877551,1.734693878,0.944897959,154.8128342,0.002078776
806.122449,34,2.551020408,4.489795918,0.302040816,10.10347321,0.002547848
591.8367347,27,4.020408163,7.428571429,0.706122449,8.897423438,0.006442759
785.7142857,25,3.367346939,1.918367347,0.136734694,41.37537994,0.00087013
663.2653061,26,5,6.326530612,0.283673469,15.12096774,0.002224
602.0408163,2,3.693877551,5.775510204,0.871428571,144.394065,0.000578983
622.4489796,17,3.448979592,3.571428571,0.889795918,26.51946493,0.004860328
867.3469388,34,4.020408163,3.387755102,0.228571429,22.70561839,0.001792
714.2857143,41,2.87755102,4.12244898,0.33877551,9.120467796,0.003889143
755.1020408,14,1.653061224,6.87755102,0.210204082,9.722859046,0.000779459
520.4081633,29,2.551020408,7.795918367,1,4.404068,0.011145098
673.4693878,12,2.306122449,1.367346939,0.853061224,70.99070972,0.00304
775.5102041,18,1.081632653,2.836734694,0.963265306,12.32075564,0.004471579
673.4693878,5,1.489795918,9.816326531,0.981632653,15.33157962,0.001457576
969.3877551,7,2.224489796,8.346938776,0.430612245,27.67986342,0.000621895
979.5918367,49,2.142857143,8.714285714,0.320408163,3.686988345,0.003205417
765.3061224,23,3.285714286,7.428571429,0.430612245,11.03806907,0.002588267
540.8163265,23,4.510204082,1.551020408,1,51.28163966,0.00850566
704.0816327,6,2.06122449,5.591836735,0.706122449,32.44171756,0.001203478
540.8163265,1,1,5.959183673,0.797959184,68.06506849,0.000295094
673.4693878,19,1.408163265,8.897959184,0.504081633,4.207151233,0.002844242
877.5510204,50,3.612244898,5.040816327,0.118367347,9.43278526,0.001348837
510.2040816,42,4.346938776,8.897959184,0.375510204,4.450912082,0.0061824
989.7959184,18,1.734693878,3.387755102,0.889795918,21.1176338,0.003236289
561.2244898,15,3.612244898,5.591836735,0.448979592,18.12714137,0.0024
642.8571429,39,4.020408163,6.142857143,0.944897959,8.09116133,0.011464762
969.3877551,34,1.979591837,6.326530612,0.742857143,6.690982845,0.005210947
795.9183673,4,1.816326531,6.87755102,0.816326531,39.41212984,0.000820513
724.4897959,16,4.346938776,7.979591837,0.467346939,18.50019899,0.002064225
846.9387755,18,1.489795918,9.632653061,0.375510204,5.457850513,0.001596145
673.4693878,33,3.448979592,5.040816327,0.246938776,10.4726101,0.00242
520.4081633,1,2.06122449,4.12244898,0.871428571,195.1530612,0.000334902
622.4489796,50,2.795918367,2.285714286,0.944897959,11.42082726,0.015180328
836.7346939,6,3.530612245,2.285714286,0.540816327,161.5570335,0.00077561
581.6326531,37,4.918367347,9.081632653,0.57755102,6.385065414,0.00734807
795.9183673,35,4.102040816,1.918367347,0.779591837,36.46951182,0.00685641
908.1632653,27,2.224489796,1.734693878,0.173469388,32.34960651,0.001031461
765.3061224,41,4.673469388,8.714285714,0.136734694,7.507929773,0.001465067
642.8571429,29,2.795918367,5.959183673,1,7.800374519,0.009022222
663.2653061,44,3.530612245,5.040816327,0.632653061,7.918538229,0.008393846
530.6122449,18,4.183673469,4.857142857,0.375510204,19.04333162,0.002547692
632.6530612,5,4.673469388,3.204081633,0.33877551,138.4180424,0.000535484
724.4897959,4,2.142857143,2.102040816,0.797959184,138.4795423,0.000881127
826.5306122,36,3.857142857,5.591836735,0.265306122,11.87760688,0.002311111
857.1428571,26,1.897959184,6.326530612,0.265306122,7.417582418,0.001609524
765.3061224,34,2.959183673,1.367346939,1,36.53513644,0.008885333
938.7755102,20,4.591836735,7.428571429,0.706122449,21.76076475,0.003008696
795.9183673,39,4.183673469,3.204081633,0.302040816,19.98570129,0.00296
632.6530612,15,4.428571429,2.653061224,0.485714286,52.8021978,0.002303226
989.7959184,4,1.244897959,8.897959184,0.210204082,25.96511655,0.000169897
877.5510204,40,3.612244898,5.224489796,0.614285714,11.37645488,0.0056
540.8163265,48,4.265306122,4.673469388,0.155102041,7.712241556,0.002753208
806.122449,25,3.285714286,7.979591837,0.485714286,9.957983193,0.003012658
571.4285714,37,1.816326531,1.183673469,0.246938776,17.77393157,0.003197857
897.9591837,25,5,4.306122449,1,31.27962085,0.005568182
755.1020408,48,4.183673469,1.183673469,0.981632653,41.70148663,0.01248
520.4081633,40,4.020408163,7.979591837,0.173469388,4.916259982,0.002666667
663.2653061,26,1.326530612,5.040816327,0.357142857,5.0349087,0.0028
693.877551,25,4.428571429,4.489795918,0.375510204,20.53246753,0.002705882
887.755102,16,4.265306122,9.265306122,0.246938776,19.15688495,0.000890115
561.2244898,14,3.530612245,4.12244898,0.52244898,25.74924949,0.002606545
857.1428571,12,1.326530612,8.346938776,0.448979592,8.513796717,0.001257143
816.3265306,35,1.653061224,9.081632653,0.944897959,3.184066564,0.0081025
928.5714286,11,1.653061224,8.530612245,0.504081633,12.2685329,0.001194286
969.3877551,44,3.857142857,9.265306122,0.908163265,6.878790263,0.008244211
765.3061224,11,4.918367347,5.591836735,0.52244898,45.89551481,0.001501867
561.2244898,12,3.693877551,6.693877551,0.669387755,19.35625622,0.002862545
816.3265306,3,1.326530612,9.816326531,0.889795918,27.57859901,0.000654
765.3061224,27,2.551020408,3.755102041,0.76122449,14.44191807,0.0053712
704.0816327,28,4.591836735,8.346938776,0.963265306,10.37493674,0.007661449
897.9591837,1,2.387755102,5.775510204,0.651020408,278.430807,0.000145
693.877551,14,4.346938776,7.428571429,0.118367347,21.75175408,0.000477647
765.3061224,29,3.367346939,5.591836735,0.706122449,11.91878085,0.005351467
673.4693878,6,4.673469388,1.183673469,0.559183673,332.3803659,0.000996364
520.4081633,40,4.591836735,8.897959184,0.173469388,5.035486098,0.002666667
510.2040816,16,3.204081633,4.489795918,0.834693878,17.0671962,0.0052352
551.0204082,13,4.755102041,3.755102041,0.302040816,40.255358,0.001425185
836.7346939,2,3.530612245,7.06122449,0.889795918,156.8877551,0.000425366
632.6530612,12,2.469387755,10,0.430612245,9.764160766,0.001633548
510.2040816,50,5,4.673469388,0.412244898,8.187772926,0.00808
979.5918367,11,4.020408163,9.448979592,0.136734694,28.41835733,0.000307083
897.9591837,2,3.93877551,10,0.136734694,132.6322366,6.09E-05
571.4285714,17,4.102040816,8.346938776,0.155102041,12.3893078,0.000922857
887.755102,41,3.530612245,4.673469388,0.375510204,12.26821009,0.003468506
561.2244898,22,3.530612245,1,0.742857143,67.54997918,0.005824
887.755102,50,2.387755102,4.306122449,1,7.383934617,0.011264368
795.9183673,50,1.816326531,9.448979592,0.669387755,2.29492661,0.008410256
510.2040816,16,1.489795918,8.346938776,0.908163265,4.268593134,0.005696
959.1836735,44,3.775510204,3.387755102,0.504081633,18.2210754,0.004624681
989.7959184,40,1.816326531,7.428571429,0.687755102,4.537697634,0.005558763
642.8571429,23,4.510204082,7.428571429,0.871428571,12.72737356,0.006235556
510.2040816,35,3.12244898,5.040816327,0.797959184,6.772228845,0.010948
755.1020408,40,1.489795918,3.755102041,0.614285714,5.617097382,0.006508108
683.6734694,42,4.183673469,5.591836735,0.779591837,9.134062906,0.009578507
540.8163265,31,4.918367347,10,0.246938776,6.435322648,0.002830943
591.8367347,38,1.734693878,1,0.504081633,20.26293869,0.006473103
693.877551,41,1.163265306,6.87755102,0.1,2.146867287,0.001181765
908.1632653,42,3.285714286,6.326530612,0.816326531,8.422481896,0.007550562
653.0612245,8,3.285714286,3.755102041,0.57755102,53.57142857,0.001415
948.9795918,20,3.367346939,4.306122449,0.412244898,27.82848922,0.001737634
816.3265306,48,2.632653061,2.836734694,0.724489796,11.8374688,0.00852
591.8367347,38,4.183673469,3.571428571,0.779591837,13.6834433,0.010011034
571.4285714,31,2.959183673,5.591836735,0.246938776,7.316088668,0.002679286
908.1632653,10,3.285714286,8.163265306,0.430612245,27.41517857,0.000948315
520.4081633,7,2.142857143,4.857142857,0.485714286,24.59912536,0.001306667
867.3469388,26,4.836734694,2.653061224,0.375510204,45.61269774,0.002251294
530.6122449,39,4.102040816,6.142857143,0.669387755,6.81402129,0.00984
530.6122449,3,3.12244898,4.673469388,0.963265306,88.62846449,0.001089231
816.3265306,19,2.142857143,1.918367347,0.246938776,35.99424092,0.0011495
795.9183673,5,1.816326531,1.183673469,0.302040816,183.1984518,0.000379487
806.122449,23,4.346938776,2.285714286,0.228571429,49.99148339,0.001304304
530.6122449,30,3.285714286,2.836734694,0.889795918,15.36485098,0.010061538
908.1632653,45,4.020408163,2.836734694,0.944897959,21.45181814,0.009364045
816.3265306,36,4.673469388,1.918367347,0.687755102,41.4314662,0.006066
959.1836735,20,1.163265306,8.346938776,0.393877551,5.01284866,0.001642553
969.3877551,20,4.591836735,6.693877551,0.816326531,24.93661336,0.003368421
948.9795918,29,4.673469388,9.081632653,0.871428571,12.62977489,0.005326022
816.3265306,20,2.959183673,9.265306122,0.595918367,9.777038569,0.00292
561.2244898,34,2.387755102,6.142857143,0.33877551,4.812140803,0.004104727
938.7755102,41,1.244897959,5.040816327,0.375510204,4.241036792,0.00328
632.6530612,24,1.081632653,4.12244898,0.742857143,5.18728531,0.005636129
928.5714286,5,1.408163265,9.265306122,0.926530612,21.1689742,0.000997802
806.122449,50,1.734693878,3.387755102,0.926530612,6.191603147,0.011493671
959.1836735,11,3.530612245,4.306122449,0.540816327,53.62088825,0.001240426
836.7346939,26,4.346938776,7.795918367,0.834693878,13.45835354,0.005187317
989.7959184,11,3.93877551,4.306122449,0.228571429,61.72897854,0.000508041
806.122449,37,1.979591837,1.734693878,0.724489796,18.64718861,0.006650633
795.9183673,43,3.93877551,8.346938776,0.963265306,6.550815015,0.010408205
908.1632653,47,3.204081633,6.87755102,0.191836735,6.751450501,0.001985618
816.3265306,31,3.204081633,10,0.853061224,6.328008491,0.006479
887.755102,22,1.653061224,4.489795918,0.320408163,11.14279389,0.001588046
571.4285714,16,4.918367347,3.204081633,0.724489796,41.11692448,0.004057143
836.7346939,48,4.183673469,7.06122449,0.963265306,7.746143978,0.011051707
653.0612245,16,4.673469388,1.367346939,1,104.6299117,0.0049
612.244898,20,1.489795918,4.12244898,0.52244898,8.297130733,0.003413333
1000,43,4.183673469,3.755102041,0.118367347,19.43250758,0.001017959
877.5510204,41,1.816326531,1.183673469,0.595918367,24.63268739,0.005568372
897.9591837,35,4.755102041,2.285714286,0.136734694,40.03019575,0.001065909
612.244898,27,3.12244898,1,0.504081633,53.1028738,0.004446
918.3673469,17,3.204081633,3.387755102,0.926530612,38.31954469,0.003430222
826.5306122,13,1,9.632653061,0.118367347,4.950293351,0.000372346
612.244898,44,1.244897959,8.163265306,0.834693878,1.591488868,0.011997333
775.5102041,33,3.204081633,3.755102041,0.632653061,15.03892071,0.005384211
714.2857143,42,1.163265306,9.816326531,0.871428571,1.511519369,0.010248
540.8163265,14,1.734693878,8.897959184,0.944897959,5.648270121,0.004892075
551.0204082,12,4.591836735,3.571428571,0.52244898,44.27842566,0.002275556
693.877551,22,4.265306122,2.836734694,0.632653061,35.5674644,0.004011765
714.2857143,12,1.244897959,1.734693878,0.963265306,32.03781513,0.003236571
561.2244898,43,2.632653061,2.836734694,0.228571429,9.084569079,0.003502545
928.5714286,43,3.367346939,1,0.52244898,54.53759577,0.004838681
632.6530612,49,3.693877551,1.734693878,0.853061224,20.62008477,0.013214194
622.4489796,38,4.346938776,3.020408163,0.57755102,17.68069425,0.007051803
734.6938776,43,2.06122449,3.387755102,0.265306122,7.796730348,0.003105556
540.8163265,10,1.816326531,8.897959184,0.687755102,8.279699494,0.002543396
591.8367347,43,4.102040816,3.571428571,0.155102041,11.85639704,0.002253793
1000,10,3.12244898,2.285714286,0.393877551,102.4553571,0.000787755
846.9387755,15,3.693877551,1.734693878,0.504081633,90.17406963,0.001785542
938.7755102,42,2.714285714,2.469387755,0.173469388,18.42637882,0.001552174
918.3673469,15,1.489795918,7.244897959,0.651020408,9.442368497,0.002126667
765.3061224,7,3.204081633,7.244897959,1,36.26349936,0.001829333
734.6938776,21,4.918367347,3.93877551,0.669387755,32.76484539,0.003826667
887.755102,48,2.06122449,7.428571429,0.687755102,3.848869562,0.007437241
581.6326531,8,1.979591837,5.959183673,0.118367347,18.11377376,0.000325614
540.8163265,15,3.12244898,9.265306122,0.265306122,9.112874225,0.001471698
714.2857143,4,2.387755102,4.673469388,0.228571429,68.42638802,0.000256
785.7142857,25,3.693877551,5.224489796,0.779591837,16.66573661,0.004961039
734.6938776,4,3.612244898,7.979591837,0.926530612,62.3597265,0.001008889
775.5102041,10,3.448979592,8.163265306,0.651020408,24.57397959,0.001678947
591.8367347,24,2.87755102,9.448979592,0.393877551,5.632355534,0.003194483
948.9795918,24,3.612244898,3.755102041,0.302040816,28.52740961,0.001527742
530.6122449,16,3.857142857,4.12244898,0.742857143,23.27174682,0.00448
887.755102,30,3.12244898,4.306122449,0.926530612,16.09319083,0.006262069
500,34,1.244897959,7.06122449,0.779591837,1.94449167,0.010602449
908.1632653,34,4.755102041,7.795918367,0.963265306,12.21908921,0.007212584
663.2653061,50,3.367346939,9.816326531,1,3.412851627,0.015076923
765.3061224,3,2.959183673,5.040816327,0.136734694,112.3171941,0.0001072
653.0612245,21,1.897959184,1.734693878,0.724489796,25.51877894,0.004659375
785.7142857,32,1.571428571,2.469387755,0.834693878,11.71875,0.006798961
530.6122449,24,4.183673469,4.306122449,0.540816327,16.11011703,0.004892308
704.0816327,40,3.612244898,9.081632653,0.357142857,5.250945884,0.004057971
683.6734694,2,1.081632653,8.346938776,0.118367347,33.22251884,6.93E-05
642.8571429,28,3.448979592,2.102040816,0.136734694,28.2531702,0.001191111
775.5102041,42,4.755102041,6.510204082,0.76122449,10.11497299,0.008245263
918.3673469,29,4.020408163,3.204081633,0.632653061,29.80205919,0.003995556
979.5918367,31,4.346938776,3.571428571,0.320408163,28.84604533,0.002027917
918.3673469,6,1.571428571,7.612244898,0.320408163,23.69781693,0.000418667
948.9795918,29,1.571428571,8.346938776,0.871428571,4.620484903,0.005326022
897.9591837,31,4.346938776,7.06122449,0.559183673,13.37394924,0.003860909
969.3877551,30,3.530612245,7.428571429,0.944897959,11.51813747,0.005848421
959.1836735,49,4.510204082,6.142857143,0.871428571,10.77935412,0.008903404
795.9183673,2,2.387755102,1.918367347,0.595918367,371.4991316,0.000299487
989.7959184,7,3.775510204,5.959183673,0.283673469,67.18893526,0.000401237
785.7142857,23,2.469387755,1.551020408,0.412244898,40.79151684,0.002413506
785.7142857,9,1.081632653,5.040816327,0.173469388,14.04954694,0.000397403
846.9387755,28,3.12244898,2.653061224,0.357142857,26.69951222,0.002361446
836.7346939,31,4.183673469,3.204081633,0.742857143,26.4327017,0.00550439
500,43,2.306122449,7.428571429,0.504081633,2.707321748,0.008670204
867.3469388,3,1.816326531,2.285714286,0.742857143,172.3077624,0.000513882
632.6530612,14,3.857142857,5.591836735,0.52244898,23.37814688,0.002312258
969.3877551,14,5,1,0.632653061,259.6574344,0.001827368
826.5306122,39,2.306122449,8.897959184,0.191836735,4.119528898,0.00181037
948.9795918,40,4.918367347,5.775510204,0.816326531,15.15265559,0.00688172
